cell,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio12,bio13,bio14,bio15,bio18,bio19,X0,X11,X12,X21,X22,X23,X24,X31,X41,X42,X43,X52,X71,X81,X82,X90,X95,x,y,dominant_cover,has_open_water,has_deciduous_forest,has_evergreen_forest,has_mixed_forest,has_shrub_or_scrub,has_grassland_or_herbaceous,has_pasture_or_hay,has_cultivated_crops,has_other,has_developed,has_wetlands
3967,66.0,115.0,26.0,11186.0,278.0,-160.0,438.0,202.0,-87.0,202.0,796.0,112.0,19.0,50.0,324.0,68.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0316216461360455,0.0,0.0,0.0,0.0,0.0,0.968378365039825,0.0,0.0,-92.5833333333333,43.9166666666667,Cultivated Crops,False,True,False,False,False,False,False,True,False,False,False
3968,65.0,116.0,26.0,11176.0,277.0,-161.0,438.0,201.0,-88.0,201.0,805.0,113.0,20.0,49.0,325.0,70.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-92.4166666666667,43.9166666666667,Cultivated Crops,False,False,False,False,False,False,False,True,False,False,False
3973,68.0,119.0,26.0,11179.0,282.0,-163.0,445.0,204.0,-87.0,204.0,837.0,108.0,22.0,47.0,320.0,78.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.347779661417007,0.0,0.0,0.0,0.0,0.0,0.6522203683853149,0.0,0.0,-91.5833333333333,43.9166666666667,Cultivated Crops,False,True,False,False,False,False,False,True,False,False,False
3975,75.0,114.0,25.0,11155.0,287.0,-153.0,440.0,211.0,-78.0,211.0,799.0,103.0,21.0,47.0,306.0,75.0,0.0,0.0,0,0.0,0.799671590328217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200328424572945,-91.25,43.9166666666667,Developed,False,False,False,False,False,False,False,False,False,True,True
3976,71.0,117.0,26.0,11118.0,284.0,-157.0,441.0,193.0,-83.0,206.0,811.0,105.0,22.0,46.0,310.0,76.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.678531050682068,0.0,0.0,0.0,0.0,0.32146891951561,0.0,0.0,0.0,-91.0833333333333,43.9166666666667,Deciduous Forest,False,True,False,False,False,False,True,False,False,False,False
3978,67.0,124.0,27.0,11062.0,284.0,-163.0,447.0,188.0,-86.0,201.0,829.0,107.0,23.0,45.0,310.0,80.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.762574970722198,0.0,0.0,0.0,0.0,0.237425044178963,0.0,0.0,0.0,-90.75,43.9166666666667,Deciduous Forest,False,True,False,False,False,False,True,False,False,False,False
3980,64.0,127.0,28.0,10966.0,282.0,-165.0,447.0,185.0,-87.0,198.0,835.0,109.0,24.0,44.0,307.0,84.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.40642434358596796,0.0,0.48338839411735496,0.0,0.0,0.0,0.110187254846096,0.0,0.0,-90.4166666666667,43.9166666666667,Mixed Forest,False,True,False,True,False,False,False,True,False,False,False
3985,67.0,121.0,27.0,10805.0,277.0,-157.0,434.0,186.0,-82.0,198.0,810.0,102.0,25.0,41.0,292.0,85.0,0.0,0.0,0,0.17970608174800898,0.0,0.0,0.0,0.0,0.21849660575389898,0.27158689498901395,0.0,0.0,0.0,0.0,0.330210387706757,0.0,0.0,-89.5833333333333,43.9166666666667,Cultivated Crops,False,True,True,False,False,False,False,True,False,True,False
3986,69.0,119.0,27.0,10801.0,279.0,-153.0,432.0,188.0,-80.0,200.0,802.0,101.0,26.0,40.0,286.0,87.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.578348755836487,0.0,0.0,0.0,0.0,0.0,0.0,0.415847569704056,0.00580365443602204,-89.4166666666667,43.9166666666667,Deciduous Forest,False,True,False,False,False,False,False,False,False,False,True
3988,72.0,117.0,27.0,10747.0,282.0,-146.0,428.0,191.0,-75.0,203.0,792.0,99.0,26.0,38.0,278.0,92.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-89.0833333333333,43.9166666666667,Wetlands,False,False,False,False,False,False,False,False,False,False,True
3992,74.0,107.0,25.0,10645.0,278.0,-136.0,414.0,194.0,-70.0,205.0,769.0,93.0,26.0,37.0,272.0,92.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.4166666666667,43.9166666666667,Open Water,True,False,False,False,False,False,False,False,False,False,False
3994,71.0,105.0,25.0,10390.0,274.0,-133.0,407.0,189.0,-70.0,199.0,816.0,99.0,29.0,34.0,275.0,104.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-88.0833333333333,43.9166666666667,Cultivated Crops,False,False,False,False,False,False,False,True,False,False,False
3995,71.0,102.0,25.0,10163.0,270.0,-128.0,398.0,189.0,-66.0,197.0,816.0,98.0,30.0,32.0,268.0,110.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33297687768936196,0.6670231223106379,0.0,-87.9166666666667,43.9166666666667,Wetlands,False,False,False,False,False,False,False,True,False,False,True
4000,72.0,119.0,30.0,9532.0,276.0,-113.0,389.0,144.0,-44.0,191.0,875.0,107.0,39.0,24.0,247.0,160.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.217384353280067,0.644841909408569,0.137773722410202,0.0,0.0,0.0,0.0,0.0,0.0,-85.9166666666667,43.9166666666667,Evergreen Forest,False,True,True,True,False,False,False,False,False,False,False
4001,70.0,121.0,30.0,9621.0,276.0,-117.0,393.0,142.0,-47.0,190.0,868.0,107.0,38.0,24.0,247.0,155.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.22745206952095,0.0,0.537356078624725,0.0,0.0,0.0,0.0,0.235191836953163,0.0,-85.75,43.9166666666667,Mixed Forest,False,True,False,True,False,False,False,False,False,False,True
4005,67.0,120.0,30.0,9749.0,274.0,-122.0,396.0,178.0,-52.0,188.0,798.0,100.0,32.0,28.0,242.0,127.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.145841896533966,0.0,0.0,0.0,0.0,0.0,0.0,0.854158103466034,0.0,-85.0833333333333,43.9166666666667,Wetlands,False,True,False,False,False,False,False,False,False,False,True
4010,73.0,116.0,29.0,9628.0,275.0,-118.0,393.0,183.0,-56.0,192.0,746.0,93.0,30.0,28.0,226.0,116.0,0.0,0.0798536166548729,0,0.265673577785492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6544728279113771,0.0,0.0,-83.9166666666667,43.9166666666667,Cultivated Crops,True,False,False,False,False,False,False,True,False,True,False
4012,74.0,108.0,28.0,9525.0,272.0,-110.0,382.0,185.0,-44.0,193.0,751.0,90.0,35.0,24.0,222.0,128.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-83.25,43.9166666666667,Cultivated Crops,False,False,False,False,False,False,False,True,False,False,False
4042,44.0,120.0,30.0,9493.0,239.0,-157.0,396.0,-2.0,-71.0,162.0,1339.0,135.0,95.0,10.0,346.0,314.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.4883594810962679,0.0,0.51164048910141,0.0,0.0,0.0,0.0,0.0,0.0,-71.4166666666667,43.9166666666667,Mixed Forest,False,True,False,True,False,False,False,False,False,False,False
4043,55.0,130.0,31.0,9628.0,259.0,-154.0,413.0,8.0,-61.0,175.0,1270.0,129.0,92.0,10.0,319.0,305.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.25,43.9166666666667,Deciduous Forest,False,True,False,False,False,False,False,False,False,False,False
4044,60.0,133.0,31.0,9651.0,266.0,-150.0,416.0,13.0,-56.0,181.0,1230.0,128.0,89.0,10.0,301.0,298.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-71.0833333333333,43.9166666666667,Mixed Forest,False,False,False,True,False,False,False,False,False,False,False
4045,63.0,131.0,31.0,9653.0,267.0,-147.0,414.0,16.0,-53.0,184.0,1204.0,128.0,87.0,11.0,291.0,290.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0282232444733381,0.0,0.9717767834663391,0.0,0.0,0.0,0.0,0.0,0.0,-70.9166666666667,43.9166666666667,Mixed Forest,False,True,False,True,False,False,False,False,False,False,False
4046,64.0,127.0,31.0,9600.0,264.0,-143.0,407.0,18.0,175.0,184.0,1194.0,128.0,86.0,11.0,283.0,289.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.372364312410355,0.627635657787323,0.0,0.0,0.0,0.0,0.0,0.0,-70.75,43.9166666666667,Mixed Forest,False,False,True,True,False,False,False,False,False,False,False
4047,69.0,123.0,30.0,9517.0,266.0,-136.0,402.0,23.0,179.0,188.0,1158.0,125.0,84.0,12.0,268.0,282.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.5833333333333,43.9166666666667,Mixed Forest,False,False,False,True,False,False,False,False,False,False,False
4048,70.0,116.0,29.0,9462.0,263.0,-129.0,392.0,25.0,180.0,189.0,1166.0,126.0,85.0,12.0,263.0,289.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.5720534324645999,0.0,0.4279465675354,0.0,0.0,0.0,0.0,0.0,0.0,-70.4166666666667,43.9166666666667,Deciduous Forest,False,True,False,True,False,False,False,False,False,False,False
4049,74.0,111.0,28.0,9386.0,264.0,-121.0,385.0,30.0,184.0,192.0,1151.0,124.0,81.0,13.0,253.0,290.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.25,43.9166666666667,Mixed Forest,False,False,False,True,False,False,False,False,False,False,False
4050,75.0,107.0,28.0,9311.0,262.0,-116.0,378.0,32.0,185.0,193.0,1151.0,123.0,79.0,13.0,250.0,293.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.7554879188537601,0.24451211094856304,0.0,0.0,0.0,0.0,0.0,0.0,-70.0833333333333,43.9166666666667,Evergreen Forest,False,False,True,True,False,False,False,False,False,False,False
4051,76.0,106.0,28.0,9221.0,261.0,-113.0,374.0,34.0,185.0,193.0,1142.0,122.0,77.0,13.0,246.0,292.0,0.0,0.21865031123161302,0,0.19224695861339602,0.0,0.0,0.0,0.0,0.0,0.0,0.589102745056152,0.0,0.0,0.0,0.0,0.0,0.0,-69.9166666666667,43.9166666666667,Mixed Forest,True,False,False,True,False,False,False,False,False,True,False
4052,77.0,107.0,28.0,9148.0,261.0,-111.0,372.0,35.0,185.0,192.0,1144.0,123.0,77.0,13.0,245.0,290.0,0.0,0.0233459901064634,0,0.0,0.0,0.0,0.0,0.0,0.0,0.970617532730103,0.0060364673845469995,0.0,0.0,0.0,0.0,0.0,0.0,-69.75,43.9166666666667,Evergreen Forest,True,False,True,True,False,False,False,False,False,False,False
4053,77.0,107.0,28.0,9091.0,261.0,-110.0,371.0,36.0,191.0,191.0,1156.0,125.0,77.0,14.0,245.0,294.0,0.0,0.186449274420738,0,0.0,0.0,0.0,0.0,0.0,0.0,0.238982006907463,0.574568748474121,0.0,0.0,0.0,0.0,0.0,0.0,-69.5833333333333,43.9166666666667,Mixed Forest,True,False,True,True,False,False,False,False,False,False,False
4054,77.0,107.0,28.0,9060.0,261.0,-109.0,370.0,36.0,191.0,191.0,1164.0,127.0,78.0,14.0,246.0,295.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.4166666666667,43.9166666666667,Open Water,True,False,False,False,False,False,False,False,False,False,False
4055,78.0,108.0,29.0,9013.0,261.0,-107.0,368.0,37.0,191.0,191.0,1173.0,129.0,78.0,15.0,243.0,300.0,0.0,0.883330345153809,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11666963249444999,0.0,0.0,0.0,0.0,-69.25,43.9166666666667,Open Water,True,False,False,False,False,True,False,False,False,False,False
4065,44.0,135.0,42.0,6105.0,232.0,-83.0,315.0,-21.0,125.0,125.0,1184.0,204.0,21.0,64.0,93.0,532.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-121.916666666667,43.75,Evergreen Forest,False,False,True,False,False,False,False,False,False,False,False
4066,58.0,148.0,43.0,6399.0,257.0,-80.0,337.0,-12.0,141.0,143.0,752.0,131.0,18.0,61.0,74.0,337.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-121.75,43.75,Evergreen Forest,False,False,True,False,False,False,False,False,False,False,False
4067,64.0,154.0,44.0,6418.0,266.0,-77.0,343.0,-7.0,147.0,150.0,525.0,91.0,16.0,58.0,62.0,231.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.48633924126625105,0.0,0.513660728931427,0.0,0.0,0.0,0.0,0.0,-121.583333333333,43.75,Shrub/Scrub,False,False,True,False,True,False,False,False,False,False,False
4068,63.0,155.0,45.0,6359.0,266.0,-75.0,341.0,-8.0,145.0,148.0,440.0,73.0,15.0,53.0,59.0,185.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-121.416666666667,43.75,Evergreen Forest,False,False,True,False,False,False,False,False,False,False,False
4071,57.0,157.0,45.0,6421.0,262.0,-82.0,344.0,-15.0,140.0,143.0,347.0,49.0,15.0,39.0,62.0,121.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.542030513286591,0.0,0.45796951651573203,0.0,0.0,0.0,0.0,0.0,-120.916666666667,43.75,Evergreen Forest,False,False,True,False,True,False,False,False,False,False,False
4073,63.0,165.0,45.0,6667.0,276.0,-83.0,359.0,-13.0,149.0,152.0,266.0,34.0,14.0,30.0,58.0,77.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-120.583333333333,43.75,Shrub/Scrub,False,False,False,False,True,False,False,False,False,False,False
4075,60.0,160.0,43.0,6882.0,274.0,-90.0,364.0,-18.0,148.0,152.0,310.0,41.0,15.0,31.0,62.0,93.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-120.25,43.75,Shrub/Scrub,False,False,False,False,True,False,False,False,False,False,False
4085,75.0,160.0,39.0,8189.0,305.0,-97.0,402.0,-21.0,177.0,183.0,315.0,41.0,11.0,33.0,56.0,104.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-117.916666666667,43.75,Shrub/Scrub,False,False,False,False,True,False,False,False,False,False,False
4088,102.0,150.0,37.0,8493.0,329.0,-69.0,398.0,-1.0,204.0,213.0,258.0,32.0,7.0,32.0,44.0,84.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-117.083333333333,43.75,Cultivated Crops,False,False,False,False,False,False,False,True,False,False,False
4090,102.0,149.0,37.0,8503.0,327.0,-69.0,396.0,-1.0,204.0,213.0,290.0,37.0,7.0,36.0,42.0,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-116.75,43.75,Cultivated Crops,False,False,False,False,False,False,False,True,False,False,False
4093,83.0,149.0,38.0,8199.0,308.0,-82.0,390.0,-13.0,184.0,190.0,441.0,61.0,10.0,44.0,53.0,166.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.382150799036026,0.6178491711616519,0.0,0.0,0.0,0.0,-116.25,43.75,Grassland/Herbaceous,False,False,False,False,True,True,False,False,False,False,False
4094,52.0,157.0,39.0,8035.0,278.0,-116.0,394.0,-39.0,152.0,156.0,576.0,85.0,14.0,46.0,71.0,229.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-116.083333333333,43.75,Evergreen Forest,False,False,True,False,False,False,False,False,False,False,False
4102,60.0,159.0,35.0,9690.0,303.0,-146.0,449.0,111.0,-46.0,182.0,248.0,35.0,15.0,30.0,65.0,54.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-112.25,43.75,Shrub/Scrub,False,False,False,False,True,False,False,False,False,False,False
4103,61.0,154.0,35.0,9534.0,299.0,-137.0,436.0,111.0,174.0,182.0,268.0,37.0,16.0,27.0,68.0,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.420150607824326,0.0,0.0,0.579849421977997,0.0,0.0,-112.083333333333,43.75,Cultivated Crops,False,False,False,False,True,False,False,True,False,False,False
4105,56.0,148.0,35.0,9119.0,285.0,-131.0,416.0,102.0,165.0,172.0,340.0,42.0,20.0,22.0,81.0,82.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-111.75,43.75,Cultivated Crops,False,False,False,False,False,False,False,True,False,False,False
4119,66.0,153.0,35.0,9217.0,297.0,-130.0,427.0,107.0,-50.0,188.0,356.0,65.0,12.0,57.0,122.0,38.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-105.916666666667,43.75,Shrub/Scrub,False,False,False,False,True,False,False,False,False,False,False
4121,68.0,153.0,35.0,9465.0,303.0,-129.0,432.0,111.0,-51.0,194.0,357.0,66.0,10.0,60.0,128.0,35.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37925949692726096,0.620740532875061,0.0,0.0,0.0,0.0,-105.416666666667,43.75,Grassland/Herbaceous,False,False,False,False,True,True,False,False,False,False,False
4127,64.0,147.0,36.0,8718.0,281.0,-118.0,399.0,153.0,-43.0,180.0,481.0,83.0,12.0,60.0,199.0,44.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-103.916666666667,43.75,Grassland/Herbaceous,False,False,False,False,False,True,False,False,False,False,False
4128,60.0,147.0,37.0,8455.0,272.0,-119.0,391.0,145.0,-44.0,173.0,514.0,89.0,12.0,62.0,215.0,46.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-103.75,43.75,Shrub/Scrub,False,False,False,False,True,False,False,False,False,False,False
4130,73.0,156.0,37.0,8779.0,293.0,-118.0,411.0,161.0,-35.0,190.0,481.0,90.0,8.0,70.0,215.0,32.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.39663863182067893,0.0,0.0,0.6033613681793211,0.0,0.0,0.0,0.0,-103.416666666667,43.75,Grassland/Herbaceous,False,False,True,False,False,True,False,False,False,False,False
4137,93.0,154.0,34.0,10361.0,329.0,-122.0,451.0,198.0,-40.0,227.0,415.0,77.0,7.0,68.0,175.0,26.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-101.916666666667,43.75,Other,False,False,False,False,False,False,False,False,True,False,False
4145,83.0,135.0,29.0,11291.0,314.0,-147.0,461.0,199.0,-68.0,224.0,547.0,89.0,10.0,57.0,215.0,38.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-98.5833333333333,43.75,Pasture/Hay,False,False,False,False,False,False,True,False,False,False,False
4163,69.0,116.0,26.0,11486.0,284.0,-162.0,446.0,209.0,-88.0,209.0,762.0,113.0,17.0,54.0,326.0,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-93.75,43.75,Cultivated Crops,False,False,False,False,False,False,False,True,False,False,False
4171,67.0,123.0,27.0,11218.0,282.0,-167.0,449.0,202.0,-89.0,202.0,826.0,107.0,21.0,47.0,319.0,76.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6936297416687011,0.306370258331299,0.0,0.0,-91.9166666666667,43.75,Pasture/Hay,False,False,False,False,False,False,True,True,False,False,False
4173,71.0,118.0,26.0,11203.0,285.0,-160.0,445.0,207.0,-84.0,207.0,824.0,105.0,22.0,46.0,314.0,78.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.9628179669380191,0.0,0.0,0.0,0.0,0.0,0.0371820144355297,0.0,0.0,-91.5833333333333,43.75,Deciduous Forest,False,True,False,False,False,False,False,True,False,False,False
4175,76.0,112.0,25.0,11101.0,286.0,-149.0,435.0,211.0,-77.0,211.0,797.0,101.0,22.0,45.0,303.0,76.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.581070244312286,0.418929725885391,-91.25,43.75,Wetlands,False,False,False,False,False,False,False,False,False,False,True
4176,70.0,114.0,26.0,11007.0,281.0,-152.0,433.0,204.0,-81.0,204.0,814.0,105.0,22.0,46.0,311.0,77.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.0833333333333,43.75,Deciduous Forest,False,True,False,False,False,False,False,False,False,False,False
4189,71.0,106.0,25.0,10502.0,275.0,-135.0,410.0,191.0,-71.0,201.0,809.0,100.0,27.0,37.0,280.0,98.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-88.25,43.75,Cultivated Crops,False,False,False,False,False,False,False,True,False,False,False
4192,78.0,105.0,29.0,9157.0,268.0,-94.0,362.0,150.0,-34.0,192.0,852.0,97.0,39.0,22.0,235.0,161.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-86.4166666666667,43.75,Deciduous Forest,False,True,False,False,False,False,False,False,False,False,False
4194,74.0,118.0,30.0,9501.0,277.0,-110.0,387.0,145.0,-42.0,192.0,876.0,104.0,38.0,23.0,245.0,160.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.7005691528320309,0.0,0.0,0.0,0.0,0.0,0.0,0.299430847167969,0.0,-85.9166666666667,43.75,Deciduous Forest,False,True,False,False,False,False,False,False,False,False,True
4195,72.0,120.0,30.0,9610.0,277.0,-114.0,391.0,143.0,-45.0,191.0,875.0,105.0,38.0,24.0,248.0,156.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0181904025375843,0.0,0.0,0.0,0.0,0.0,0.9818096160888671,0.0,-85.75,43.75,Wetlands,False,False,True,False,False,False,False,False,False,False,True
4197,70.0,120.0,30.0,9704.0,277.0,-117.0,394.0,142.0,-47.0,192.0,845.0,103.0,36.0,25.0,247.0,142.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0190720595419407,0.0,0.0,0.0,0.0,0.0,0.25985109806060797,0.721076846122742,0.0,-85.4166666666667,43.75,Wetlands,False,True,False,False,False,False,False,True,False,False,True
4204,77.0,111.0,28.0,9716.0,278.0,-110.0,388.0,188.0,-52.0,198.0,764.0,94.0,32.0,27.0,227.0,121.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-84.0833333333333,43.75,Cultivated Crops,False,False,False,False,False,False,False,True,False,False,False
4205,78.0,110.0,28.0,9696.0,277.0,-110.0,387.0,150.0,-52.0,199.0,752.0,94.0,31.0,28.0,224.0,117.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-83.9166666666667,43.75,Open Water,True,False,False,False,False,False,False,False,False,False,False
4236,60.0,134.0,32.0,9620.0,266.0,-150.0,416.0,13.0,-56.0,180.0,1143.0,115.0,81.0,10.0,296.0,266.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.547775745391846,0.0,0.452224254608154,0.0,0.0,0.0,0.0,0.0,0.0,-71.4166666666667,43.75,Deciduous Forest,False,True,False,True,False,False,False,False,False,False,False
4239,66.0,131.0,32.0,9535.0,268.0,-141.0,409.0,19.0,175.0,185.0,1203.0,129.0,87.0,11.0,285.0,292.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.405145317316055,0.0,0.5948546528816221,0.0,0.0,0.0,0.0,0.0,0.0,-70.9166666666667,43.75,Mixed Forest,False,True,False,True,False,False,False,False,False,False,False
4240,68.0,128.0,31.0,9467.0,267.0,-137.0,404.0,22.0,177.0,186.0,1188.0,129.0,85.0,12.0,275.0,290.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.9094134569168091,0.0,0.0905865505337715,0.0,0.0,0.0,0.0,0.0,0.0,-70.75,43.75,Deciduous Forest,False,True,False,True,False,False,False,False,False,False,False
4242,74.0,116.0,29.0,9319.0,265.0,-122.0,387.0,30.0,183.0,191.0,1155.0,127.0,82.0,13.0,254.0,289.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48244363069534296,0.0,0.0,0.5175563693046571,0.0,0.0,0.0,-70.4166666666667,43.75,Pasture/Hay,False,False,False,True,False,False,True,False,False,False,False
4243,76.0,110.0,29.0,9219.0,263.0,-115.0,378.0,33.0,185.0,193.0,1146.0,125.0,79.0,14.0,247.0,292.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.25,43.75,Mixed Forest,False,False,False,True,False,False,False,False,False,False,False
4244,78.0,107.0,28.0,9189.0,263.0,-110.0,373.0,36.0,187.0,194.0,1143.0,123.0,77.0,14.0,244.0,294.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-70.0833333333333,43.75,Open Water,True,False,False,False,False,False,False,False,False,False,False
4245,78.0,104.0,28.0,9078.0,260.0,-108.0,368.0,36.0,186.0,192.0,1153.0,124.0,76.0,14.0,244.0,299.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.9166666666667,43.75,Open Water,True,False,False,False,False,False,False,False,False,False,False
4246,78.0,104.0,28.0,9043.0,260.0,-106.0,366.0,37.0,192.0,192.0,1156.0,125.0,76.0,14.0,242.0,299.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-69.75,43.75,Open Water,True,False,False,False,False,False,False,False,False,False,False
